Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,City,Time_taken(min),Day_Ordered,Month_Ordered,Year_Ordered,Type_of_order_Buffet,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Festival_Yes
33.0,4.8,17.411028,78.329645,17.491028,78.409645,6,3,1,2,0.0,2,20,2,4,2022,0,0,1,0,0
32.0,3.9,0.0,0.0,0.09,0.09,1,4,2,2,0.0,2,35,18,3,2022,0,0,1,0,0
38.0,4.2,19.12663,72.829976,19.13663,72.839976,3,2,0,1,1.0,2,41,1,3,2022,0,0,1,0,1
35.0,4.1,19.207222,72.972281,19.277222,73.042281,3,1,0,1,0.0,2,45,8,3,2022,0,0,0,1,0
24.0,4.5,21.186884,72.793616,21.316884,72.923616,4,3,0,1,1.0,2,27,14,3,2022,0,1,0,0,0
23.0,4.8,23.416792,85.316842,23.526792,85.426842,4,1,0,1,1.0,2,30,2,4,2022,0,1,0,0,0
38.0,4.5,10.020683,76.310631,10.080683,76.370631,3,3,2,3,0.0,2,28,15,2,2022,0,1,0,0,0
25.0,4.8,18.927584,72.832585,18.947584,72.852585,6,4,0,1,1.0,3,15,1,4,2022,1,0,0,0,0
38.0,4.5,17.426228,78.407495,17.476228,78.457495,6,1,2,2,1.0,2,18,7,3,2022,0,0,1,0,0
27.0,4.9,0.0,0.0,0.13,0.13,2,1,1,1,1.0,2,44,14,3,2022,0,0,1,0,0
36.0,4.9,26.905287,75.794592,26.935287,75.824592,2,4,1,2,0.0,3,19,5,3,2022,0,0,1,0,0
34.0,5.0,23.359033,85.325347,23.369033,85.335347,5,4,1,2,1.0,2,21,13,3,2022,0,1,0,0,0
26.0,3.3,30.892978,75.821847,31.002978,75.931847,6,4,1,2,2.0,2,39,16,2,2022,1,0,0,0,0
29.6091523786525,,-12.310972,76.659264,12.420972,76.769264,5,4,0,1,0.0,2,25,14,3,2022,0,0,0,1,0
27.0,4.9,30.899584,75.809346,30.969584,75.879346,6,3,1,2,1.0,3,19,14,2,2022,0,1,0,0,0
38.0,4.9,13.081878,80.248519,13.211878,80.378519,3,3,2,1,0.0,2,22,8,3,2022,1,0,0,0,0
29.0,4.8,13.022394,80.242439,13.092394,80.312439,4,4,2,1,0.0,2,17,27,3,2022,1,0,0,0,0
28.0,4.6,19.12663,72.829976,19.13663,72.839976,3,2,2,2,1.0,2,22,3,4,2022,1,0,0,0,0
28.0,4.6,22.695207,75.866059,22.775207,75.946059,5,4,2,2,1.0,3,18,10,3,2022,0,0,0,1,0
34.0,4.0,22.728163,75.884212,22.838163,75.994212,5,1,0,1,1.0,2,53,4,3,2022,0,0,1,0,0
21.0,4.9,12.323994,76.626167,12.373994,76.676167,6,1,2,1,0.0,3,18,7,3,2022,0,1,0,0,0
22.0,4.8,19.065838,72.832658,19.115838,72.882658,4,1,2,2,0.0,3,19,26,3,2022,0,1,0,0,0
22.0,4.6,19.12663,72.829976,19.25663,72.959976,4,3,2,3,1.0,3,15,8,3,2022,0,1,0,0,0
24.0,4.8,0.0,0.0,0.05,0.05,2,3,2,3,0.0,3,11,3,4,2022,0,0,0,1,0
27.0,4.9,12.310972,76.659264,12.380972,76.729264,5,3,0,1,1.0,2,30,4,3,2022,0,1,0,0,0
23.0,4.6,21.149569,72.772697,21.209569,72.832697,3,1,1,2,1.0,2,20,17,3,2022,0,1,0,0,0
31.0,4.9,21.183434,72.814492,21.193434,72.824492,6,4,0,1,1.0,2,22,19,3,2022,0,0,1,0,0
21.0,4.1,13.066762,80.251865,13.176762,80.361865,2,3,2,2,0.0,2,36,31,3,2022,0,0,0,1,0
22.0,4.7,26.88842,75.800689,26.93842,75.850689,6,1,1,2,0.0,3,10,5,3,2022,0,0,0,1,0
28.0,4.8,12.972793,80.249982,13.082793,80.359982,2,1,0,1,0.0,2,44,23,3,2022,1,0,0,0,0
28.0,4.0,12.337928,76.617889,12.377928,76.657889,4,2,0,1,1.0,2,38,30,3,2022,1,0,0,0,0
27.0,4.5,11.010375,76.95295,11.140375,77.08295,6,4,0,1,1.0,2,21,12,3,2022,0,1,0,0,0
28.0,3.1,12.972793,80.249982,13.062793,80.339982,6,4,2,2,0.0,3,35,6,4,2022,0,0,1,0,0
38.0,4.8,17.45971,78.368855,17.54971,78.458855,4,3,1,1,1.0,2,25,6,3,2022,0,0,1,0,0
24.0,4.6,11.021278,76.995017,11.111278,77.085017,4,4,2,2,0.0,2,15,14,3,2022,0,0,1,0,0
33.0,4.7,19.176269,72.836721,19.226269,72.886721,6,4,2,2,1.0,3,19,9,3,2022,1,0,0,0,0
32.0,4.0,0.0,0.0,0.11,0.11,3,3,0,1,1.0,2,36,18,3,2022,0,0,1,0,0
27.0,4.8,30.342509,78.061187,30.372509,78.091187,2,4,0,1,1.0,2,19,13,2,2022,1,0,0,0,0
27.0,4.6,22.311603,73.165012,22.401603,73.255012,2,4,0,1,0.0,2,23,25,3,2022,0,0,1,0,0
37.0,4.8,25.451517,81.832616,25.491517,81.872616,2,3,2,2,0.0,3,18,13,2,2022,1,0,0,0,0
24.0,4.5,19.1813,72.836191,19.2613,72.916191,3,1,0,1,1.0,2,29,14,3,2022,1,0,0,0,0
34.0,4.7,12.934365,77.616155,12.984365,77.666155,6,1,1,2,1.0,3,19,1,3,2022,0,0,0,1,0
34.0,4.2,13.049645,80.242268,13.139645,80.332268,3,1,2,1,1.0,2,32,31,3,2022,0,0,1,0,0
31.0,5.0,26.766536,75.837333,26.846536,75.917333,1,3,0,1,1.0,2,36,12,3,2022,0,0,1,0,0
30.0,5.0,0.0,0.0,0.04,0.04,2,2,1,1,1.0,3,25,24,3,2022,0,1,0,0,0
32.0,4.7,17.430448,78.418213,17.440448,78.428213,4,4,1,2,1.0,2,28,3,3,2022,0,0,0,1,0
23.0,4.8,26.911927,75.797282,27.021927,75.907282,6,4,0,1,0.0,2,25,31,3,2022,0,0,0,1,0
27.0,4.6,26.49095,80.318656,26.63095,80.458656,1,3,1,2,0.0,2,33,18,2,2022,1,0,0,0,0
30.0,4.7,26.849596,75.800512,26.959596,75.910512,3,4,0,1,1.0,2,20,27,3,2022,0,1,0,0,0
29.6091523786525,,13.005801,80.250744,13.075801,80.320744,2,1,1,1,1.0,2,40,20,3,2022,0,0,0,1,0
34.0,4.9,27.195928,77.998092,27.205928,78.008092,2,4,2,2,1.0,2,18,13,2,2022,0,1,0,0,0
31.0,4.7,22.538999,88.322337,22.558999,88.342337,4,4,1,2,0.0,3,21,13,2,2022,0,0,0,1,0
35.0,4.5,25.459775,81.834841,25.479775,81.854841,3,2,2,2,0.0,2,29,17,2,2022,0,0,0,1,0
22.0,4.6,21.149569,72.772697,21.179569,72.802697,4,3,2,3,1.0,2,20,1,4,2022,0,1,0,0,0
34.0,4.7,12.325461,76.632278,12.375461,76.682278,5,1,1,2,0.0,2,27,11,3,2022,0,1,0,0,0
24.0,5.0,22.760072,75.892574,22.870072,76.002574,5,1,0,1,1.0,2,28,4,4,2022,1,0,0,0,0
31.0,4.1,27.163303,78.057044,27.193303,78.087044,3,1,0,1,2.0,2,34,17,2,2022,0,1,0,0,0
28.0,4.2,23.371292,85.327872,23.401292,85.357872,5,4,0,1,1.0,2,19,26,3,2022,0,0,1,0,0
35.0,4.7,23.333017,85.3172,23.383017,85.3672,6,4,2,2,1.0,3,13,28,3,2022,0,0,1,0,0
30.0,4.8,11.016298,76.972076,11.106298,77.062076,5,4,2,2,1.0,3,17,16,3,2022,0,0,0,1,0
31.0,4.9,21.185047,72.80859,21.315047,72.93859,4,3,1,1,1.0,3,23,20,3,2022,0,0,0,1,0
39.0,4.9,18.994049,72.825203,19.034049,72.865203,2,2,0,1,0.0,2,25,9,3,2022,0,0,1,0,0
29.0,4.8,0.0,0.0,0.02,0.02,4,4,1,1,1.0,3,16,3,3,2022,0,0,0,1,0
39.0,4.7,17.431668,78.408321,17.451668,78.428321,6,2,1,1,0.0,2,16,19,3,2022,0,1,0,0,0
22.0,4.6,22.760072,75.892574,22.780072,75.912574,2,4,0,1,1.0,3,20,17,3,2022,1,0,0,0,0
23.0,4.7,13.027018,80.254791,13.157018,80.384791,3,1,0,1,0.0,2,39,2,3,2022,0,0,1,0,0
38.0,4.9,10.006881,76.345397,10.046881,76.385397,6,2,2,1,1.0,2,21,11,2,2022,0,0,1,0,0
38.0,4.5,18.539299,73.897902,18.629299,73.987902,6,4,0,1,1.0,2,23,6,4,2022,0,0,0,1,0
39.0,4.8,22.722634,75.886959,22.792634,75.956959,5,3,0,1,1.0,2,34,16,3,2022,0,0,1,0,0
37.0,4.4,26.90294,75.793007,26.95294,75.843007,4,4,0,1,1.0,2,25,3,4,2022,0,0,1,0,0
26.0,4.7,0.0,0.0,0.08,0.08,1,1,0,1,1.0,2,43,6,3,2022,0,0,1,0,0
30.0,4.1,13.005801,80.250744,13.035801,80.280744,1,1,1,1,1.0,2,38,19,3,2022,0,0,1,0,0
35.0,4.7,13.054347,80.257221,13.064347,80.267221,2,4,1,2,1.0,2,19,30,3,2022,0,0,0,1,0
27.0,4.9,19.176269,72.836721,19.286269,72.946721,2,1,0,1,1.0,2,37,27,3,2022,1,0,0,0,0
39.0,4.6,26.902908,75.792934,26.962908,75.852934,6,1,0,1,1.0,2,28,1,3,2022,0,0,1,0,0
32.0,4.9,0.0,0.0,0.01,0.01,4,2,1,2,1.0,2,31,9,3,2022,0,1,0,0,0
25.0,4.7,19.1093,72.825451,19.1793,72.895451,4,1,1,1,1.0,2,17,2,3,2022,0,0,0,1,0
29.0,5.0,22.32,73.17,22.39,73.24,4,1,1,2,0.0,2,18,2,3,2022,0,0,1,0,0
27.0,4.6,26.90519,75.810753,26.98519,75.890753,6,1,0,1,0.0,2,21,20,3,2022,0,0,0,1,0
30.0,4.7,21.15276,72.778059,21.18276,72.808059,3,3,0,1,0.0,2,29,7,3,2022,1,0,0,0,0
34.0,4.6,11.001753,76.986241,11.131753,77.116241,2,3,0,1,1.0,2,42,29,3,2022,1,0,0,0,0
21.0,4.8,19.22384,72.841347,19.33384,72.951347,5,1,2,3,1.0,3,24,4,4,2022,1,0,0,0,0
37.0,4.1,10.994136,76.963303,11.124136,77.093303,5,3,0,1,1.0,2,49,4,4,2022,0,1,0,0,0
39.0,4.7,19.1813,72.836191,19.2213,72.876191,2,3,0,1,1.0,2,27,7,3,2022,1,0,0,0,0
29.6091523786525,,19.876994,75.372353,19.936994,75.432353,5,4,1,1,1.0,2,25,13,2,2022,0,1,0,0,0
35.0,5.0,11.026117,76.944652,11.076117,76.994652,2,1,2,2,1.0,2,38,30,3,2022,1,0,0,0,0
25.0,4.7,9.991703,76.293136,10.041703,76.343136,3,3,2,1,1.0,2,26,13,2,2022,0,0,0,1,0
35.0,4.9,18.536562,73.896485,18.586562,73.946485,6,3,2,2,0.0,2,21,5,3,2022,0,1,0,0,0
25.0,5.0,19.221315,72.862381,19.261315,72.902381,6,2,1,2,0.0,3,13,5,4,2022,1,0,0,0,0
26.0,4.9,13.086438,80.220672,13.096438,80.230672,5,4,2,2,0.0,3,16,1,3,2022,0,0,0,1,0
25.0,4.9,22.744648,75.894377,22.814648,75.964377,6,1,1,2,1.0,3,24,23,3,2022,0,1,0,0,0
38.0,4.6,18.530963,73.828972,18.560963,73.858972,3,1,1,1,1.0,2,27,13,3,2022,1,0,0,0,0
27.0,4.0,18.520016,73.830547,18.550016,73.860547,2,1,1,2,2.0,2,34,30,3,2022,0,0,1,0,0
33.0,4.7,11.022298,76.998349,11.082298,77.058349,3,3,2,1,1.0,2,31,19,3,2022,0,1,0,0,0
37.0,4.9,13.026279,80.174568,13.066279,80.214568,5,2,0,1,1.0,2,35,5,4,2022,0,0,1,0,0
32.0,5.0,18.636215,73.751081,18.686215,73.801081,3,1,2,2,0.0,2,25,28,3,2022,1,0,0,0,0
26.0,4.9,26.902908,75.792934,26.942908,75.832934,4,3,1,2,0.0,2,21,28,3,2022,0,0,1,0,0
35.0,5.0,18.530963,73.828972,18.560963,73.858972,4,1,1,2,0.0,2,30,5,3,2022,0,0,0,1,0
20.0,5.0,21.160522,72.771477,21.240522,72.851477,4,4,0,1,1.0,3,24,12,3,2022,0,1,0,0,0
27.0,4.6,26.902328,75.794257,26.962328,75.854257,5,3,0,1,1.0,2,13,5,4,2022,1,0,0,0,0
36.0,4.9,26.846156,75.8023,26.856156,75.8123,2,2,0,1,0.0,3,25,17,3,2022,0,0,0,1,0
23.0,4.0,21.157729,72.768726,21.237729,72.848726,2,1,2,2,1.0,2,39,6,4,2022,1,0,0,0,0
26.0,4.8,21.173493,72.801953,21.303493,72.931953,6,1,2,1,1.0,2,22,23,3,2022,1,0,0,0,0
38.0,4.3,12.906229,77.596791,13.016229,77.706791,5,1,2,1,2.0,2,43,18,3,2022,0,1,0,0,1
37.0,4.7,12.970324,77.645748,13.050324,77.725748,5,4,2,1,1.0,2,28,10,3,2022,0,1,0,0,0
29.0,5.0,11.024839,77.007003,11.074839,77.057003,5,1,2,3,1.0,2,26,11,3,2022,1,0,0,0,0
34.0,4.3,13.027018,80.254791,13.157018,80.384791,4,3,2,2,1.0,2,34,23,3,2022,1,0,0,0,0
34.0,4.8,11.006686,76.951736,11.066686,77.011736,5,3,0,1,1.0,2,29,21,3,2022,0,0,1,0,0
31.0,4.6,11.016298,76.972076,11.066298,77.022076,4,1,0,1,0.0,2,37,24,3,2022,0,0,0,1,0
38.0,4.6,12.949934,77.699386,12.979934,77.729386,3,3,2,2,1.0,2,26,9,3,2022,0,0,1,0,0
36.0,5.0,18.563934,73.915367,18.573935,73.925367,4,4,1,1,1.0,2,22,7,3,2022,0,0,0,1,0
35.0,4.6,18.636215,73.751081,18.766215,73.881081,2,1,1,1,1.0,2,36,6,3,2022,0,1,0,0,0
31.0,5.0,26.902908,75.792934,26.982908,75.872934,4,3,2,1,1.0,3,20,14,3,2022,1,0,0,0,0
25.0,4.9,11.021278,76.995017,11.091278,77.065017,4,1,1,2,1.0,2,26,20,3,2022,0,0,0,1,0
39.0,4.8,22.547186,88.35068,22.587186,88.39068,1,2,0,1,1.0,2,28,13,2,2022,0,0,1,0,0
22.0,4.8,18.516216,73.842527,18.526216,73.852527,5,4,2,2,0.0,3,14,26,3,2022,0,1,0,0,0
33.0,4.9,12.325461,76.632278,12.355461,76.662278,4,3,1,1,1.0,3,34,7,3,2022,0,1,0,0,0
39.0,4.9,18.520016,73.830547,18.570016,73.880547,6,3,2,2,0.0,2,20,5,4,2022,0,1,0,0,0
39.0,4.5,17.430448,78.418213,17.440448,78.428213,3,4,1,2,0.0,3,20,5,4,2022,1,0,0,0,0
30.0,4.3,9.982834,76.283268,10.092834,76.393268,2,1,1,1,1.0,2,46,16,2,2022,1,0,0,0,0
33.0,4.8,22.744648,75.894377,22.874648,76.024377,1,1,2,2,1.0,2,38,14,3,2022,0,0,1,0,0
26.0,4.8,18.927584,72.832585,19.057584,72.962585,6,3,0,1,0.0,2,18,10,3,2022,0,1,0,0,0
29.0,5.0,26.911378,75.789034,27.021378,75.899034,2,4,0,1,0.0,2,20,20,3,2022,0,0,0,1,0
30.0,4.5,11.026117,76.944652,11.156117,77.074652,4,4,0,1,1.0,3,22,2,3,2022,1,0,0,0,0
32.0,4.7,18.53408,73.89852,18.66408,74.02852,3,4,1,1,1.0,2,21,29,3,2022,0,0,0,1,0
36.0,4.8,12.979096,77.640625,13.029096,77.690625,3,1,2,2,1.0,2,27,26,3,2022,0,0,1,0,0
25.0,5.0,26.902328,75.794257,26.992328,75.884257,5,1,2,3,1.0,3,18,23,3,2022,0,0,1,0,0
33.0,4.0,0.0,0.0,0.06,0.06,5,4,0,1,1.0,3,26,13,2,2022,1,0,0,0,0
24.0,4.5,12.323194,76.630583,12.453194,76.760583,4,4,2,3,0.0,3,13,2,4,2022,1,0,0,0,0
24.0,4.6,30.892978,75.821847,30.932978,75.861847,1,3,2,2,0.0,3,12,11,2,2022,0,0,1,0,0
23.0,4.0,22.745049,75.892471,22.825049,75.972471,3,1,0,1,1.0,2,33,2,4,2022,1,0,0,0,0
24.0,4.8,11.021278,76.995017,11.131278,77.105017,5,4,2,1,1.0,3,19,4,3,2022,0,0,0,1,0
39.0,4.2,21.170096,72.789122,21.260096,72.879122,1,3,2,1,0.0,2,31,31,3,2022,0,1,0,0,0
34.0,4.6,11.000762,76.981876,11.010762,76.991876,2,4,2,3,0.0,2,15,26,3,2022,0,0,1,0,0
23.0,5.0,18.533811,73.899315,18.623811,73.989315,6,1,1,2,1.0,2,22,12,3,2022,0,0,0,1,0
22.0,4.6,0.0,0.0,0.04,0.04,4,3,0,1,0.0,2,19,5,4,2022,1,0,0,0,0
23.0,4.6,26.471617,80.313564,26.481617,80.323564,5,4,2,1,0.0,2,11,11,2,2022,0,0,1,0,0
29.6091523786525,,11.010375,76.95295,11.030375,76.97295,6,4,2,2,1.0,3,19,1,3,2022,0,0,0,1,0
22.0,5.0,26.492106,80.327797,26.502106,80.337797,2,4,0,1,1.0,2,21,15,2,2022,0,1,0,0,0
22.0,4.9,26.911378,75.789034,26.931378,75.809034,5,4,1,1,0.0,3,12,15,3,2022,1,0,0,0,0
33.0,4.3,0.0,0.0,0.06,0.06,4,3,1,2,1.0,2,31,11,2,2022,0,0,1,0,0
38.0,4.7,11.021278,76.995017,11.071278,77.045017,1,1,1,1,2.0,2,38,24,3,2022,0,1,0,0,0
34.0,4.2,13.027018,80.254791,13.117018,80.344791,4,1,0,1,2.0,2,48,12,3,2022,0,0,1,0,0
37.0,4.7,12.906229,77.596791,12.956229,77.646791,6,1,1,1,1.0,2,22,3,4,2022,0,0,0,1,0
35.0,4.9,21.173493,72.801953,21.223493,72.851953,6,1,1,2,1.0,3,24,28,3,2022,1,0,0,0,0
21.0,4.6,19.221315,72.862381,19.261315,72.902381,4,2,0,1,1.0,2,16,30,3,2022,0,0,0,1,0
29.0,4.6,17.424114,78.347554,17.484114,78.407554,3,3,2,2,1.0,2,24,13,3,2022,0,1,0,0,0
35.0,4.8,22.753839,75.897429,22.803839,75.947429,4,1,2,2,1.0,2,27,15,3,2022,0,0,0,1,0
31.0,4.1,26.905287,75.794592,26.915287,75.804592,5,4,0,1,1.0,3,33,11,3,2022,0,0,1,0,0
37.0,4.8,12.284747,76.625861,12.344747,76.685861,2,4,0,1,0.0,2,23,5,3,2022,0,1,0,0,0
35.0,4.8,12.316967,76.603067,12.326967,76.613067,2,4,0,1,1.0,2,20,1,3,2022,0,0,1,0,0
32.0,3.9,26.911378,75.789034,26.981378,75.859034,4,3,2,3,2.0,3,38,10,3,2022,0,1,0,0,0
28.0,5.0,18.530963,73.828972,18.610963,73.908972,6,3,0,1,1.0,2,29,18,3,2022,0,1,0,0,0
28.0,4.6,19.003517,72.82765,19.023517,72.84765,1,2,2,3,1.0,2,30,3,3,2022,0,1,0,0,0
29.6091523786525,,21.17106,72.789292,21.28106,72.899292,3,1,0,1,2.0,2,44,4,3,2022,0,0,0,1,0
22.0,4.3,23.354422,85.3329,23.384422,85.3629,5,4,0,1,1.0,3,23,3,4,2022,0,0,0,1,0
34.0,4.6,0.0,0.0,0.01,0.01,1,4,0,1,1.0,2,28,15,2,2022,0,1,0,0,0
39.0,4.8,30.340722,78.060221,30.370722,78.090221,4,1,2,2,0.0,2,27,17,2,2022,0,0,0,1,0
21.0,4.7,12.972161,77.596014,12.982161,77.606014,1,4,2,1,1.0,2,13,3,3,2022,0,0,1,0,0
36.0,4.8,0.0,0.0,0.09,0.09,4,3,1,1,1.0,2,30,20,3,2022,1,0,0,0,0
35.0,4.9,22.753659,75.903365,22.823659,75.973365,1,4,2,2,1.0,2,30,27,3,2022,0,0,1,0,0
25.0,4.7,23.369746,85.33982,23.499746,85.46982,5,3,1,2,1.0,2,21,27,3,2022,0,1,0,0,0
26.0,5.0,22.651847,75.881991,22.681847,75.911991,5,1,0,1,1.0,3,29,1,3,2022,0,0,0,1,0
32.0,4.0,22.569358,88.433452,22.589358,88.453452,3,2,2,2,1.0,2,32,15,2,2022,0,0,1,0,0
35.0,4.6,23.374878,85.335739,23.414878,85.375739,5,3,1,2,1.0,3,30,3,4,2022,0,0,0,1,0
28.0,4.9,12.98041,77.640489,12.99041,77.650489,1,4,0,1,1.0,2,19,15,3,2022,1,0,0,0,0
33.0,4.9,30.890184,75.829615,30.910184,75.849615,6,4,2,2,1.0,3,12,11,2,2022,0,1,0,0,0
26.0,4.6,18.543626,73.905101,18.553626,73.915101,2,4,1,2,1.0,2,10,13,3,2022,0,1,0,0,0
32.0,4.7,22.515082,88.36783,22.575082,88.42783,3,1,1,1,1.0,2,28,15,2,2022,0,0,0,1,0
34.0,4.7,-23.234631,77.401663,23.274631,77.441663,1,2,0,1,1.0,3,32,13,2,2022,0,0,1,0,0
33.0,4.6,17.426228,78.407495,17.446228,78.427495,1,4,0,1,1.0,2,29,1,4,2022,1,0,0,0,0
35.0,4.7,12.979096,77.640625,13.019096,77.680625,6,3,0,1,0.0,3,28,30,3,2022,0,0,1,0,0
33.0,4.3,12.949934,77.699386,13.059934,77.809386,4,3,0,1,1.0,2,40,14,3,2022,0,0,1,0,0
26.0,4.9,17.483216,78.552111,17.613216,78.682111,1,1,0,1,2.0,2,42,2,4,2022,0,0,1,0,0
25.0,4.8,0.0,0.0,0.08,0.08,1,3,0,1,2.0,2,36,10,3,2022,0,0,0,1,0
34.0,4.9,21.170798,72.790489,21.260798,72.880489,1,1,1,1,1.0,3,40,23,3,2022,1,0,0,0,0
32.0,5.0,25.457116,81.859682,25.597116,81.999682,4,4,0,1,1.0,3,25,18,2,2022,0,1,0,0,0
29.0,4.6,19.1093,72.825451,19.1193,72.835451,2,4,1,1,0.0,3,10,19,3,2022,0,0,0,1,0
33.0,4.8,18.554382,73.798206,18.664382,73.908206,4,1,0,1,3.0,2,48,2,4,2022,0,0,1,0,0
25.0,4.7,12.98041,77.640489,13.03041,77.690489,5,4,1,2,1.0,2,19,5,4,2022,0,0,1,0,0
29.6091523786525,,-11.003681,76.975525,11.063681,77.035525,4,1,2,2,1.0,2,19,1,3,2022,1,0,0,0,0
31.0,5.0,11.022169,76.999594,11.072169,77.049594,5,1,2,2,1.0,2,34,11,3,2022,0,0,0,1,0
38.0,4.8,23.184992,77.417227,23.194992,77.427227,4,4,2,2,0.0,2,22,13,2,2022,0,0,1,0,0
26.0,4.8,19.003517,72.82765,19.023517,72.84765,3,4,1,1,0.0,2,14,26,3,2022,0,0,0,1,0
26.0,4.0,22.552996,88.35231,22.642996,88.44231,3,1,0,1,1.0,2,37,12,2,2022,0,0,0,1,0
32.0,4.7,22.761593,75.886362,22.801593,75.926362,3,2,0,1,0.0,3,35,17,3,2022,0,1,0,0,0
30.0,4.3,12.323978,76.627961,12.333978,76.637961,5,4,0,1,1.0,3,22,5,3,2022,0,0,0,1,0
24.0,4.0,17.450851,78.379347,17.490851,78.419347,2,2,1,1,1.0,2,32,24,3,2022,1,0,0,0,0
34.0,4.7,12.933298,77.614293,12.943298,77.624293,6,4,0,1,1.0,2,29,3,4,2022,1,0,0,0,0
25.0,4.6,18.53408,73.89852,18.60408,73.96852,5,3,0,1,0.0,2,22,20,3,2022,0,0,1,0,0
24.0,4.1,0.0,0.0,0.05,0.05,6,1,0,1,2.0,2,44,11,2,2022,0,0,1,0,0
27.0,4.2,22.728163,75.884212,22.808163,75.964212,4,3,0,1,1.0,2,34,20,3,2022,0,0,0,1,0
24.0,4.5,12.334022,76.618203,12.364022,76.648203,1,3,0,1,1.0,2,27,11,3,2022,0,1,0,0,0
34.0,4.2,26.921411,75.793604,26.981411,75.853604,5,1,0,1,1.0,2,35,24,3,2022,0,0,0,1,0
33.0,4.5,9.960846,76.293936,9.970846,76.303936,5,4,2,2,1.0,2,20,17,2,2022,0,0,1,0,0
24.0,4.6,23.371292,85.327872,23.411292,85.367872,2,3,2,2,1.0,3,14,21,3,2022,0,0,1,0,0
37.0,4.8,18.539299,73.897902,18.629299,73.987902,6,3,0,1,0.0,2,33,2,3,2022,0,1,0,0,0
38.0,3.5,19.875522,75.367127,19.985522,75.477127,2,4,1,2,1.0,2,34,16,2,2022,0,1,0,0,0
20.0,4.9,22.725835,75.887648,22.765835,75.927648,5,2,1,1,0.0,2,14,5,4,2022,1,0,0,0,0
32.0,4.1,19.003517,72.82765,19.073517,72.89765,2,4,0,1,1.0,3,37,27,3,2022,0,0,0,1,0
21.0,4.0,0.0,0.0,0.08,0.08,3,1,0,1,1.0,3,31,2,3,2022,0,0,1,0,0
25.0,4.6,30.893081,75.821495,30.943081,75.871495,4,4,1,2,0.0,2,12,11,2,2022,0,0,0,1,0
21.0,4.7,12.299524,76.64262,12.359524,76.70262,4,3,1,2,1.0,2,25,5,4,2022,1,0,0,0,0
31.0,4.6,26.956431,75.776649,26.966431,75.786649,2,4,2,2,1.0,3,19,3,3,2022,1,0,0,0,0
36.0,4.9,21.157735,72.768778,21.167735,72.778778,5,4,1,1,0.0,2,22,30,3,2022,0,0,1,0,0
37.0,4.9,23.333017,85.3172,23.353017,85.3372,3,4,1,1,1.0,2,28,19,3,2022,1,0,0,0,0
29.0,4.8,18.536562,73.896485,18.596562,73.956485,4,4,1,1,0.0,2,18,5,4,2022,0,1,0,0,0
26.0,5.0,17.450851,78.379347,17.580851,78.509347,1,1,0,1,2.0,2,40,29,3,2022,1,0,0,0,0
29.0,4.7,22.310329,73.169083,22.340329,73.199083,4,3,0,1,1.0,2,27,26,3,2022,1,0,0,0,0
29.0,4.8,11.025083,77.015393,11.075083,77.065393,3,4,1,1,1.0,2,18,24,3,2022,0,1,0,0,0
29.6091523786525,,18.536718,73.830327,18.596719,73.890327,5,1,1,1,0.0,3,31,7,3,2022,0,1,0,0,0
28.0,4.6,17.41233,78.449654,17.50233,78.539654,1,4,1,1,0.0,2,25,8,3,2022,0,1,0,0,0
29.0,4.8,22.753839,75.897429,22.863838,76.007429,5,3,1,2,0.0,2,19,10,3,2022,0,1,0,0,0
39.0,4.8,12.3085,76.665808,12.3585,76.715808,4,1,2,3,0.0,2,26,11,3,2022,1,0,0,0,0
30.0,4.6,26.902328,75.794257,26.942328,75.834257,1,2,1,2,1.0,2,28,1,3,2022,0,0,0,1,0
34.0,3.5,13.02978,80.208812,13.09978,80.278812,1,4,2,2,0.0,2,39,20,3,2022,0,0,1,0,0
24.0,4.8,11.003681,76.975525,11.033681,77.005525,3,1,2,2,1.0,2,26,30,3,2022,0,0,1,0,0
34.0,4.7,11.022298,76.998349,11.042298,77.018349,6,4,2,2,0.0,3,10,15,3,2022,0,0,1,0,0
22.0,4.8,22.310526,73.170937,22.400526,73.260937,5,4,2,2,0.0,2,13,23,3,2022,0,1,0,0,0
30.0,4.3,26.88842,75.800689,26.95842,75.870689,5,3,2,2,2.0,2,34,31,3,2022,0,1,0,0,0
21.0,4.8,26.910262,75.783013,26.980262,75.853013,3,1,2,2,0.0,3,23,6,3,2022,0,1,0,0,0
22.0,4.5,10.027364,76.308258,10.037364,76.318258,6,4,0,1,0.0,2,16,17,2,2022,0,1,0,0,0
30.0,4.5,12.98041,77.640489,13.06041,77.720489,5,1,1,2,1.0,2,30,27,3,2022,0,1,0,0,0
36.0,4.6,0.0,0.0,0.06,0.06,4,1,1,1,1.0,2,25,28,3,2022,1,0,0,0,0
30.0,4.9,26.891191,75.802083,26.951191,75.862083,6,3,0,1,1.0,2,24,15,3,2022,0,1,0,0,0
37.0,3.7,13.026279,80.174568,13.096279,80.244568,4,1,1,2,1.0,2,32,6,3,2022,0,0,1,0,0
20.0,4.8,0.0,0.0,0.02,0.02,4,2,2,2,1.0,3,26,17,2,2022,1,0,0,0,0
