Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken_min,Day_Ordered,Month_Ordered,Year_Ordered
35.0,4.6,23.184992,77.417227,23.294992,77.527227,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,36,12,2,2022
39.0,4.9,30.372202,78.077151,30.452202,78.157151,Sandstorms,Low,2,Snack,scooter,,No,Metropolitian,15,16,2,2022
28.0,4.7,0.0,0.0,0.07,0.07,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,18,4,3,2022
34.0,5.0,21.149669,72.772629,21.169669,72.792629,Cloudy,Low,2,Snack,motorcycle,,No,Metropolitian,18,26,3,2022
25.0,4.4,0.0,0.0,0.06,0.06,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,17,3,2022
34.0,5.0,22.745536,75.893106,22.855536,76.003106,Windy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,42,8,3,2022
28.0,4.5,18.53408,73.89852,18.61408,73.97852,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,22,29,3,2022
30.0,4.5,10.96185,76.971082,11.03185,77.041082,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,10,3,2022
38.0,4.9,17.431477,78.40035,17.561477,78.53035,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,26,29,3,2022
30.0,4.1,0.0,0.0,0.09,0.09,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,31,18,2,2022
30.0,4.6,23.357804,85.325146,23.397804,85.365146,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,22,11,3,2022
38.0,4.8,18.636215,73.751081,18.666215,73.781081,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,13,24,3,2022
28.0,4.6,23.333017,85.3172,23.353017,85.3372,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,14,24,3,2022
37.0,4.8,17.438263,78.397865,17.568263,78.527865,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,22,18,3,2022
36.0,4.7,13.027018,80.254791,13.097018,80.324791,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,12,3,2022
31.0,4.7,17.458998,78.500366,17.568998,78.610366,Stormy,Low,1,Snack,motorcycle,1.0,No,Urban,15,29,3,2022
36.0,4.8,26.88842,75.800689,26.93842,75.850689,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,26,1,3,2022
32.0,4.6,12.299524,76.64262,12.329524,76.67262,Cloudy,Low,1,Snack,scooter,1.0,No,,16,11,3,2022
35.0,4.9,21.149669,72.772629,21.189669,72.812629,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,17,3,2022
33.0,4.6,26.913483,75.803139,26.963483,75.853139,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,47,9,3,2022
35.0,4.9,27.201725,78.007553,27.231725,78.037553,Windy,Medium,1,Snack,motorcycle,1.0,No,Urban,29,13,2,2022
,,10.96185,76.971082,11.00185,77.011082,,,3,Snack,electric_scooter,1.0,No,Metropolitian,23,1,3,2022
34.0,4.8,12.337928,76.617889,12.377928,76.657889,Cloudy,High,0,Snack,motorcycle,0.0,No,Metropolitian,33,3,3,2022
22.0,4.1,21.175104,72.804342,21.305104,72.934342,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,32,8,3,2022
20.0,4.6,30.885915,75.788259,30.895915,75.798259,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15,17,2,2022
28.0,4.3,22.725835,75.887648,22.765835,75.927648,Sunny,High,0,Meal,motorcycle,0.0,No,Metropolitian,50,5,3,2022
20.0,4.7,-25.453436,81.833167,25.473436,81.853167,Sandstorms,High,0,Meal,motorcycle,1.0,No,Urban,34,17,2,2022
33.0,4.8,22.725748,75.898497,22.775748,75.948497,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,27,9,3,2022
22.0,4.9,0.0,0.0,0.01,0.01,Fog,Low,1,Drinks,motorcycle,0.0,No,Urban,15,13,2,2022
35.0,3.5,0.0,0.0,0.08,0.08,Windy,Jam,2,Buffet,scooter,1.0,No,Urban,34,29,3,2022
28.0,4.3,11.006686,76.951736,11.016686,76.961736,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,1,4,2022
39.0,4.7,22.728163,75.884212,22.798163,75.954212,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,2,4,2022
,,12.3085,76.665808,12.3685,76.725808,,,3,Meal,electric_scooter,1.0,No,Metropolitian,33,15,3,2022
23.0,4.7,26.914142,75.805704,26.964142,75.855704,Fog,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,13,5,3,2022
28.0,4.9,19.207222,72.972281,19.287222,73.052281,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,17,20,3,2022
29.0,4.9,19.254567,72.848923,19.284567,72.878923,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Urban,12,13,3,2022
27.0,4.7,11.022169,76.999594,11.042169,77.019594,Fog,High,1,Snack,scooter,0.0,No,Metropolitian,31,5,4,2022
35.0,4.7,17.451976,78.385883,17.461976,78.395883,Stormy,Low,2,Meal,electric_scooter,,No,Metropolitian,25,3,4,2022
28.0,4.7,12.933298,77.614293,13.013298,77.694293,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,15,29,3,2022
21.0,4.6,12.323978,76.627961,12.363978,76.667961,Sandstorms,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,26,17,3,2022
38.0,4.1,26.463504,80.372929,26.533504,80.442929,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,50,16,2,2022
31.0,4.7,22.753659,75.903365,22.793659,75.943365,Sandstorms,High,2,Buffet,motorcycle,0.0,No,Urban,30,3,3,2022
29.0,4.5,26.849596,75.800512,26.909596,75.860512,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,21,3,2022
32.0,4.5,18.546947,73.900626,18.566947,73.920626,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,26,26,3,2022
28.0,4.9,12.311072,76.654878,12.441072,76.784878,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,35,12,3,2022
29.0,4.6,12.981615,80.231598,13.111615,80.361598,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,16,27,3,2022
33.0,4.6,22.547186,88.35068,22.657186,88.46068,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,30,12,2,2022
31.0,4.3,12.913041,77.683237,12.963041,77.733237,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,34,30,3,2022
38.0,4.9,26.913726,75.75282,26.943726,75.78282,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,30,3,2022
33.0,4.8,19.176269,72.836721,19.246269,72.906721,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,30,25,3,2022
39.0,4.9,19.055831,72.833984,19.065831,72.843984,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,26,15,3,2022
27.0,4.6,22.751857,75.866699,22.791857,75.906699,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,15,3,3,2022
38.0,4.8,0.0,0.0,0.09,0.09,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,16,2,2022
29.0,5.0,0.0,0.0,0.09,0.09,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,21,10,3,2022
39.0,4.1,12.310972,76.659264,12.420972,76.769264,Fog,Low,0,Snack,motorcycle,,No,,43,12,3,2022
36.0,4.7,12.934365,77.616155,13.064365,77.746155,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,19,2,3,2022
27.0,4.7,0.0,0.0,0.05,0.05,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,23,5,3,2022
37.0,4.8,17.428294,78.404423,17.518294,78.494423,Sunny,Low,1,Buffet,motorcycle,1.0,No,Urban,21,6,4,2022
25.0,4.9,21.173343,72.792731,21.303343,72.922731,Fog,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,38,8,3,2022
37.0,4.6,11.001852,76.976268,11.081852,77.056268,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,48,10,3,2022
36.0,4.7,22.744648,75.894377,22.754648,75.904377,Fog,High,1,Buffet,motorcycle,1.0,No,Urban,28,13,3,2022
20.0,4.6,12.310972,76.659264,12.320972,76.669264,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27,28,3,2022
26.0,5.0,0.0,0.0,0.03,0.03,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,26,7,3,2022
26.0,4.9,19.120083,72.907385,19.140083,72.927385,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,13,1,4,2022
23.0,5.0,17.426228,78.407495,17.486228,78.467495,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,15,3,3,2022
31.0,4.6,23.264015,77.408236,23.294015,77.438236,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19,11,2,2022
35.0,4.2,18.530963,73.828972,18.660963,73.958972,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,34,2,3,2022
36.0,4.9,23.234631,77.401663,23.364631,77.531663,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,48,14,2,2022
21.0,4.6,12.933298,77.614293,13.043298,77.724293,Cloudy,Medium,2,Meal,scooter,0.0,No,Metropolitian,36,6,4,2022
30.0,4.9,22.526461,88.364453,22.536461,88.374453,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,47,17,2,2022
37.0,4.5,0.0,0.0,0.02,0.02,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,28,11,2,2022
35.0,4.5,22.751857,75.866699,22.881857,75.996699,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,27,3,2022
39.0,4.9,17.430448,78.418213,17.500448,78.488213,Windy,Medium,2,Buffet,scooter,0.0,No,Urban,21,12,3,2022
22.0,4.8,12.986047,80.218114,13.096047,80.328114,Fog,Medium,2,Meal,motorcycle,1.0,No,Urban,29,6,3,2022
37.0,4.9,22.311844,73.165081,22.321844,73.175081,Windy,High,1,Meal,motorcycle,1.0,No,,34,30,3,2022
36.0,4.8,23.359407,85.325055,23.379407,85.345055,Stormy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,27,28,3,2022
22.0,5.0,19.207222,72.972281,19.337222,73.102281,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,12,4,3,2022
38.0,4.8,15.546594,73.760431,15.566594,73.780431,Stormy,Low,2,Snack,scooter,0.0,No,Metropolitian,27,15,2,2022
34.0,4.6,0.0,0.0,0.04,0.04,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,28,3,2022
34.0,4.9,17.430448,78.418213,17.510448,78.498213,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,16,29,3,2022
31.0,4.8,22.539129,88.365507,22.629129,88.455507,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,14,2,2022
36.0,4.4,19.875337,75.316722,19.955337,75.396722,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,32,18,2,2022
35.0,4.5,26.90519,75.810753,26.94519,75.850753,Sunny,High,2,Snack,electric_scooter,0.0,No,Metropolitian,18,9,3,2022
21.0,4.6,12.972793,80.249982,13.082793,80.359982,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,24,14,3,2022
34.0,4.8,12.906229,77.596791,12.956229,77.646791,Windy,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,30,1,4,2022
20.0,4.9,21.149669,72.772629,21.199669,72.822629,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,19,13,3,2022
24.0,4.7,12.933298,77.614293,13.063298,77.744293,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,36,4,4,2022
22.0,4.8,11.001852,76.976268,11.111852,77.086268,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,25,29,3,2022
24.0,4.7,0.0,0.0,0.02,0.02,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,21,3,3,2022
33.0,4.2,18.994049,72.825203,19.024049,72.855203,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,31,3,4,2022
36.0,4.4,12.323978,76.627961,12.403978,76.707961,Fog,Jam,1,Drinks,scooter,2.0,No,Urban,48,4,4,2022
26.0,5.0,10.006881,76.345397,10.116881,76.455397,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,17,18,2,2022
34.0,4.6,0.0,0.0,0.06,0.06,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,25,26,3,2022
30.0,4.2,15.585658,73.743606,15.615658,73.773606,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,32,15,2,2022
30.0,4.9,22.727021,75.884167,22.797021,75.954167,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,34,2,4,2022
38.0,4.6,12.949934,77.699386,12.979934,77.729386,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,9,3,2022
28.0,4.8,12.981615,80.231598,13.111615,80.361598,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,2,3,2022
32.0,4.2,30.362686,78.06889,30.472686,78.17889,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Urban,44,18,2,2022
27.0,4.6,11.001753,76.986241,11.131753,77.116241,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,31,3,2022
25.0,4.6,23.353783,85.326967,23.463783,85.436967,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,12,2,3,2022
32.0,4.6,17.455894,78.375467,17.525894,78.445467,Fog,Jam,0,Meal,motorcycle,3.0,No,Semi-Urban,51,18,3,2022
28.0,4.8,12.98041,77.640489,13.06041,77.720489,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,40,10,3,2022
32.0,4.8,22.745536,75.893106,22.795536,75.943106,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,28,19,3,2022
36.0,4.5,17.431477,78.40035,17.561477,78.53035,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,29,16,3,2022
28.0,4.7,26.902328,75.794257,26.982328,75.874257,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,25,4,4,2022
27.0,4.5,23.359033,85.325347,23.449033,85.415347,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,23,20,3,2022
20.0,4.9,12.972793,80.249982,13.042793,80.319982,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,12,3,2022
33.0,4.6,27.158822,78.045359,27.218822,78.105359,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,15,17,2,2022
27.0,4.8,23.351058,85.325731,23.371058,85.345731,Fog,Low,1,Buffet,motorcycle,0.0,No,Urban,14,1,4,2022
29.0,3.3,13.086438,80.220672,13.176438,80.310672,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,41,4,3,2022
33.0,4.2,23.359194,85.325447,23.469194,85.435447,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,44,4,4,2022
36.0,4.6,26.902328,75.794257,26.992328,75.884257,Cloudy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,41,31,3,2022
32.0,4.9,23.333017,85.3172,23.443017,85.4272,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,23,14,3,2022
23.0,4.0,0.0,0.0,0.09,0.09,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,37,12,3,2022
29.0,4.7,0.0,0.0,0.02,0.02,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,17,9,3,2022
26.0,4.8,0.0,0.0,0.03,0.03,Stormy,Jam,1,Meal,scooter,1.0,No,Urban,19,13,3,2022
37.0,4.1,15.506205,73.766668,15.586205,73.846668,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Urban,37,14,2,2022
21.0,4.9,22.32,73.17,22.45,73.3,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,18,3,2022
29.0,4.9,26.910262,75.783013,27.000262,75.873013,Sunny,Jam,1,Buffet,scooter,0.0,No,Urban,12,27,3,2022
35.0,4.6,12.304569,76.643622,12.334569,76.673622,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,18,19,3,2022
32.0,4.3,17.424114,78.347554,17.454114,78.377554,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Urban,33,21,3,2022
38.0,4.8,21.170798,72.790489,21.230798,72.850489,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,16,19,3,2022
21.0,4.7,23.359407,85.325055,23.469407,85.435055,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,40,14,3,2022
38.0,4.6,19.221315,72.862381,19.261315,72.902381,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,33,11,3,2022
35.0,4.9,22.310237,73.158921,22.340237,73.188921,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,33,3,3,2022
35.0,4.6,12.284747,76.625861,12.314747,76.655861,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,16,5,4,2022
22.0,4.9,21.175104,72.804342,21.225104,72.854342,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,32,26,3,2022
34.0,4.4,26.891191,75.802083,26.981191,75.892083,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Semi-Urban,51,27,3,2022
39.0,4.5,10.035573,76.336958,10.115573,76.416958,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32,12,2,2022
37.0,4.0,18.563934,73.915367,18.593934,73.945367,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,33,28,3,2022
39.0,4.1,30.873988,75.842739,30.983988,75.952739,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,36,18,2,2022
35.0,4.9,22.745049,75.892471,22.795049,75.942471,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,18,5,3,2022
21.0,4.8,22.732225,75.874765,22.822225,75.964765,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29,27,3,2022
31.0,4.7,12.972793,80.249982,13.082793,80.359982,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Urban,28,25,3,2022
34.0,4.9,21.157729,72.768726,21.287729,72.898726,Cloudy,Jam,0,Meal,motorcycle,,No,Metropolitian,54,29,3,2022
24.0,4.7,19.121999,72.908493,19.151999,72.938493,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,1,4,2022
25.0,4.8,0.0,0.0,0.04,0.04,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,26,1,4,2022
20.0,5.0,23.355164,85.324097,23.395164,85.364097,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,17,15,3,2022
28.0,4.8,26.846156,75.8023,26.986156,75.9423,Sandstorms,Low,0,Snack,motorcycle,1.0,No,,19,6,3,2022
30.0,4.0,12.913041,77.683237,12.993041,77.763237,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,45,23,3,2022
31.0,4.9,12.970324,77.645748,13.030324,77.705748,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,36,1,4,2022
30.0,5.0,17.455894,78.375467,17.535894,78.455467,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,43,18,3,2022
22.0,4.1,26.913987,75.752891,27.043987,75.882891,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,35,6,4,2022
28.0,4.6,18.533811,73.899315,18.593811,73.959315,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,21,26,3,2022
23.0,4.9,17.431668,78.408321,17.471668,78.448321,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,22,19,3,2022
31.0,4.8,30.346994,78.062543,30.456994,78.172543,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,18,2,2022
32.0,4.8,12.933284,77.615428,13.023284,77.705428,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,47,23,3,2022
23.0,4.2,0.0,0.0,0.07,0.07,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,34,16,3,2022
36.0,3.5,22.725835,75.887648,22.805835,75.967648,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,38,31,3,2022
38.0,4.6,22.31279,73.170283,22.35279,73.210283,Fog,High,1,Snack,scooter,1.0,No,Metropolitian,27,13,3,2022
21.0,4.6,13.081878,80.248519,13.121878,80.288519,Sunny,High,1,Meal,motorcycle,1.0,No,Metropolitian,14,1,3,2022
35.0,4.9,22.753659,75.903365,22.823659,75.973365,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,30,27,3,2022
25.0,4.9,22.514585,88.39331,22.624585,88.50331,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,14,18,2,2022
35.0,4.0,26.474986,80.342796,26.604986,80.472796,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,12,2,2022
28.0,4.6,18.546947,73.900626,18.596947,73.950626,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,28,3,2022
36.0,4.6,17.411028,78.329645,17.441028,78.359645,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,5,3,2022
22.0,4.8,0.0,0.0,0.04,0.04,Cloudy,High,0,Snack,motorcycle,1.0,No,Urban,20,5,4,2022
32.0,5.0,18.536562,73.896485,18.586562,73.946485,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,5,4,2022
33.0,4.1,12.98041,77.640489,13.00041,77.660489,Stormy,Low,0,Buffet,motorcycle,1.0,No,,25,7,3,2022
33.0,4.8,25.449872,81.836167,25.519872,81.906167,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,30,12,2,2022
21.0,4.5,22.761226,75.887522,22.821226,75.947522,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,17,17,3,2022
29.0,4.7,22.725835,75.887648,22.805835,75.967648,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,17,14,3,2022
32.0,4.9,17.41233,78.449654,17.42233,78.459654,Windy,Low,2,Buffet,scooter,1.0,No,Urban,25,28,3,2022
30.0,4.2,12.972161,77.596014,13.012161,77.636014,Sandstorms,High,1,Meal,scooter,1.0,No,Urban,32,3,3,2022
25.0,4.9,23.232357,77.429989,23.302357,77.499989,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,14,18,2,2022
22.0,4.8,30.899584,75.809346,31.029584,75.939346,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,25,18,2,2022
15.0,1.0,-19.221315,72.862381,19.231315,72.872381,,,3,Snack,scooter,0.0,No,Metropolitian,23,30,3,2022
27.0,4.8,22.725748,75.898497,22.805747,75.978497,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Urban,15,12,3,2022
21.0,4.6,23.359407,85.325055,23.369407,85.335055,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,11,1,3,2022
35.0,4.8,22.695207,75.866059,22.805207,75.976059,Sandstorms,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,40,20,3,2022
33.0,4.7,23.371292,85.327872,23.431292,85.387872,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,48,13,3,2022
24.0,4.7,26.911378,75.789034,26.961378,75.839034,Sunny,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,11,15,3,2022
,,23.416792,85.316842,23.456792,85.356842,Stormy,Medium,1,Buffet,scooter,1.0,No,Urban,21,1,4,2022
28.0,4.9,11.000762,76.981876,11.050762,77.031876,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,29,9,3,2022
37.0,5.0,22.761593,75.886362,22.831593,75.956362,Cloudy,Low,0,Buffet,motorcycle,0.0,Yes,Metropolitian,43,14,3,2022
21.0,4.1,26.892312,75.806896,26.932312,75.846896,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,38,13,3,2022
30.0,3.7,26.849596,75.800512,26.919596,75.870512,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,36,2,3,2022
26.0,4.6,22.722634,75.886959,22.742634,75.906959,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,25,1,3,2022
21.0,4.7,23.230791,77.43702,23.340791,77.54702,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,16,2,2022
20.0,4.5,22.753839,75.897429,22.803839,75.947429,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,25,30,3,2022
34.0,4.7,12.972161,77.596014,13.002161,77.626014,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,27,19,3,2022
33.0,4.8,22.538731,88.364878,22.578731,88.404878,Windy,High,1,Drinks,scooter,0.0,No,Metropolitian,32,11,2,2022
25.0,5.0,21.170798,72.790489,21.240798,72.860489,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,16,31,3,2022
25.0,3.5,22.311358,73.164798,22.351358,73.204798,Sunny,High,0,Meal,motorcycle,1.0,Yes,Metropolitian,48,9,3,2022
32.0,4.7,23.359033,85.325347,23.409033,85.375347,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32,7,3,2022
23.0,4.6,17.451976,78.385883,17.521976,78.455883,Fog,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,37,4,4,2022
32.0,4.7,30.327968,78.046106,30.337968,78.056106,Sunny,Low,1,Drinks,scooter,1.0,No,Urban,16,17,2,2022
30.0,4.5,12.975377,77.696664,13.065377,77.786664,Sunny,Jam,2,Buffet,electric_scooter,0.0,No,Urban,31,4,4,2022
38.0,4.4,11.02091,76.940432,11.13091,77.050432,Fog,Jam,2,Snack,motorcycle,1.0,No,Urban,35,10,3,2022
21.0,4.5,11.000762,76.981876,11.060762,77.041876,Stormy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,21,19,3,2022
30.0,4.5,0.0,0.0,0.02,0.02,Windy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,21,17,3,2022
22.0,4.3,22.311603,73.165012,22.341603,73.195012,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,28,17,3,2022
38.0,4.8,19.091458,72.827808,19.151458,72.887808,Cloudy,Medium,2,Meal,scooter,0.0,No,Urban,19,24,3,2022
33.0,4.8,18.53408,73.89852,18.54408,73.90852,Sunny,High,0,Drinks,motorcycle,0.0,No,Metropolitian,25,5,3,2022
28.0,4.6,23.357804,85.325146,23.417804,85.385146,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,13,3,3,2022
21.0,4.8,23.230791,77.43702,23.320791,77.52702,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,14,2,2022
39.0,4.7,13.026279,80.174568,13.066279,80.214568,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,34,30,3,2022
20.0,4.9,26.911378,75.789034,26.971378,75.849034,Stormy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,14,21,3,2022
22.0,4.7,22.75004,75.902847,22.86004,76.012847,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,28,29,3,2022
22.0,4.6,17.483216,78.552111,17.573216,78.642111,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23,20,3,2022
